Model,MDO3014
Firmware Version,1.30

Waveform Type,ANALOG,,,,,Waveform Type,DIGITAL
Point Format,Y,,,,,Point Format,Y
Horizontal Units,s,,,,,Horizontal Units,s
Horizontal Scale,4e-07,,,,,Horizontal Scale,4e-07
Horizontal Delay,4.28e-07,,,,,,
Sample Interval,4e-10,,,,,Sample Interval,2e-09
Record Length,10000,,,,,Record Length,2000
Gating,0.0% to 100.0%,,,,,Gating,0.1% to 100.0%
Probe Attenuation,10,10,1000,1,,,
Vertical Units,V,V,V,V,,Vertical Units,V
Vertical Offset,0,0,0,0,,Threshold Used,3.04
Vertical Scale,100,2,2000,1,,,
Vertical Position,-0.06,-3.32,-2.38,-4.08,,,
,,,,,,,
,,,,,,,
,,,,,,,
Label,di/dt,Current,MCP,Trigger,,Label,
TIME,CH1,CH2,CH3,CH4,,TIME,D0
-5.0960e-07,82,8.88,40,0,,,
-5.0920e-07,82,8.96,40,-0.04,,,
-5.0880e-07,82,8.88,120,0.08,,,
-5.0840e-07,74,8.88,40,0,,,
-5.0800e-07,74,8.96,40,-0.04,,,
-5.0760e-07,74,8.96,-40,-0.04,,,
-5.0720e-07,74,9.04,-40,0,,,
-5.0680e-07,70,9.04,-40,0.04,,,
-5.0640e-07,74,8.96,40,0,,,
-5.0600e-07,70,9.04,40,-0.04,,,
-5.0560e-07,70,9.04,120,0,,,
-5.0520e-07,74,8.96,40,0,,,
-5.0480e-07,66,8.96,40,-0.04,,,
-5.0440e-07,70,9.04,120,0,,,
-5.0400e-07,70,9.04,40,0,,,
-5.0360e-07,70,9.04,120,-0.04,,,
-5.0320e-07,70,9.04,40,-0.04,,,
-5.0280e-07,70,8.96,-40,-0.04,,,
-5.0240e-07,74,9.04,120,0,,,
-5.0200e-07,74,8.96,40,0,,,
-5.0160e-07,78,8.96,40,0,,,
-5.0120e-07,78,9.04,40,0,,,
-5.0080e-07,78,8.88,120,0,,,
-5.0040e-07,78,8.88,40,0,,,
-5.0000e-07,82,8.96,-40,0,,,
-4.9960e-07,78,8.88,40,0,,,
-4.9920e-07,78,9.04,-120,0.08,,,
-4.9880e-07,78,8.96,-40,0.04,,,
-4.9840e-07,86,8.96,-40,0.04,,,
-4.9800e-07,86,8.88,40,-0.04,,,
-4.9760e-07,86,8.88,120,0,,,
-4.9720e-07,86,8.88,40,0,,,
-4.9680e-07,86,8.8,40,0.04,,,
-4.9640e-07,86,8.8,40,0,,,
-4.9600e-07,86,8.72,-40,0,,,
-4.9560e-07,86,8.8,40,0.04,,,
-4.9520e-07,86,8.72,120,0,,,
-4.9480e-07,86,8.72,40,0,,,
-4.9440e-07,90,8.72,-40,0.08,,,
-4.9400e-07,86,8.72,-40,0.08,,,
-4.9360e-07,86,8.72,-40,0.08,,,
-4.9320e-07,86,8.72,40,0.08,,,
-4.9280e-07,90,8.72,40,0.04,,,
-4.9240e-07,90,8.64,-40,-0.04,,,
-4.9200e-07,90,8.72,40,0,,,
-4.9160e-07,90,8.72,40,0.04,,,
-4.9120e-07,86,8.72,40,0,,,
-4.9080e-07,82,8.64,40,0.04,,,
-4.9040e-07,82,8.64,40,0.04,,,
-4.9000e-07,82,8.64,40,0.04,,,
-4.8960e-07,82,8.64,40,0,,,
-4.8920e-07,82,8.64,40,0.04,,,
-4.8880e-07,86,8.64,40,0,,,
-4.8840e-07,86,8.64,40,0,,,
-4.8800e-07,86,8.64,40,0,,,
-4.8760e-07,82,8.64,120,0,,,
-4.8720e-07,86,8.72,40,0,,,
-4.8680e-07,82,8.72,-40,-0.04,,,
-4.8640e-07,82,8.64,40,-0.04,,,
-4.8600e-07,78,8.72,40,-0.04,,,
-4.8560e-07,78,8.64,120,0.04,,,
-4.8520e-07,74,8.64,40,0,,,
-4.8480e-07,78,8.72,40,0,,,
-4.8440e-07,78,8.72,-40,-0.04,,,
-4.8400e-07,82,8.8,-40,0,,,
-4.8360e-07,78,8.8,40,0,,,
-4.8320e-07,78,8.88,40,0,,,
-4.8280e-07,86,8.88,-40,0,,,
-4.8240e-07,82,8.88,-40,0.04,,,
-4.8200e-07,78,8.8,40,0,,,
-4.8160e-07,82,8.8,-40,0,,,
-4.8120e-07,78,8.88,40,0,,,
-4.8080e-07,78,8.88,-40,-0.04,,,
-4.8040e-07,78,8.88,-40,-0.04,,,
-4.8000e-07,78,8.88,40,-0.04,,,
-4.7960e-07,78,8.8,-40,-0.04,,,
-4.7920e-07,78,8.96,40,0.04,,,
-4.7880e-07,74,8.88,40,0,,,
-4.7840e-07,74,8.88,-40,-0.04,,,
-4.7800e-07,74,8.88,-40,0,,,
-4.7760e-07,70,8.96,40,0,,,
-4.7720e-07,74,8.96,40,-0.04,,,
-4.7680e-07,70,8.96,-40,-0.04,,,
-4.7640e-07,74,8.96,-40,-0.04,,,
-4.7600e-07,70,9.04,40,0,,,
-4.7560e-07,70,8.96,120,-0.04,,,
-4.7520e-07,70,9.04,40,0,,,
-4.7480e-07,74,9.04,40,0,,,
-4.7440e-07,74,9.04,40,-0.04,,,
-4.7400e-07,70,9.04,-40,0,,,
-4.7360e-07,70,9.04,40,0.04,,,
-4.7320e-07,70,9.04,40,0,,,
-4.7280e-07,70,8.96,-40,-0.04,,,
-4.7240e-07,70,8.88,120,0,,,
-4.7200e-07,70,9.04,40,-0.04,,,
-4.7160e-07,70,9.04,40,-0.04,,,
-4.7120e-07,74,8.96,40,0,,,
-4.7080e-07,70,8.88,40,-0.04,,,
-4.7040e-07,74,8.96,-40,-0.04,,,
-4.7000e-07,74,8.96,120,-0.08,,,
-4.6960e-07,70,8.96,40,-0.04,,,
-4.6920e-07,74,8.88,40,-0.08,,,
-4.6880e-07,74,8.88,40,-0.12,,,
-4.6840e-07,74,8.88,40,-0.08,,,
-4.6800e-07,78,8.96,40,0,,,
-4.6760e-07,78,8.88,40,-0.08,,,
-4.6720e-07,78,8.88,40,-0.04,,,
-4.6680e-07,78,8.88,40,-0.08,,,
-4.6640e-07,70,8.8,40,-0.08,,,
-4.6600e-07,74,8.88,-40,0,,,
-4.6560e-07,74,8.8,40,0,,,
-4.6520e-07,78,8.8,40,-0.04,,,
-4.6480e-07,74,8.72,40,-0.08,,,
-4.6440e-07,78,8.88,-40,-0.08,,,
-4.6400e-07,78,8.8,40,-0.08,,,
-4.6360e-07,78,8.8,120,-0.04,,,
-4.6320e-07,78,8.88,-40,0,,,
-4.6280e-07,78,8.88,-40,-0.04,,,
-4.6240e-07,78,8.88,-40,-0.12,,,
-4.6200e-07,78,8.8,120,-0.08,,,
-4.6160e-07,82,8.72,-40,-0.08,,,
-4.6120e-07,82,8.8,-40,-0.08,,,
-4.6080e-07,82,8.88,40,-0.04,,,
-4.6040e-07,86,8.72,-40,-0.04,,,
-4.6000e-07,86,8.88,40,-0.08,,,
-4.5960e-07,82,8.88,40,-0.08,,,
-4.5920e-07,82,8.88,40,-0.08,,,
-4.5880e-07,82,8.88,120,-0.08,,,
-4.5840e-07,82,8.96,-40,0,,,
-4.5800e-07,82,8.96,-40,-0.04,,,
-4.5760e-07,86,9.04,40,-0.04,,,
-4.5720e-07,82,9.04,40,0,,,
-4.5680e-07,78,9.04,40,-0.04,,,
-4.5640e-07,86,8.96,40,-0.04,,,
-4.5600e-07,86,8.96,-40,-0.04,,,
-4.5560e-07,86,8.96,-40,-0.04,,,
-4.5520e-07,82,9.04,-40,-0.08,,,
-4.5480e-07,82,9.04,-40,0,,,
-4.5440e-07,82,9.12,40,0,,,
-4.5400e-07,82,9.12,40,0,,,
-4.5360e-07,82,9.12,40,-0.04,,,
-4.5320e-07,78,9.04,-40,-0.08,,,
-4.5280e-07,82,9.12,40,0,,,
-4.5240e-07,78,9.2,40,-0.04,,,
-4.5200e-07,78,9.28,40,-0.04,,,
-4.5160e-07,78,9.12,-40,-0.04,,,
-4.5120e-07,78,9.2,40,0,,,
-4.5080e-07,78,9.28,40,-0.04,,,
-4.5040e-07,78,9.36,40,-0.04,,,
-4.5000e-07,74,9.28,-40,0,,,
-4.4960e-07,74,9.28,120,-0.04,,,
-4.4920e-07,78,9.28,-40,0,,,
-4.4880e-07,74,9.2,-40,-0.04,,,
-4.4840e-07,74,9.28,-40,0,,,
-4.4800e-07,78,9.28,-40,-0.04,,,
-4.4760e-07,78,9.28,40,0,,,
-4.4720e-07,78,9.28,40,0,,,
-4.4680e-07,74,9.28,40,0,,,
-4.4640e-07,74,9.36,-40,-0.04,,,
-4.4600e-07,74,9.28,40,-0.04,,,
-4.4560e-07,74,9.28,40,-0.04,,,
-4.4520e-07,78,9.28,40,0,,,
-4.4480e-07,78,9.28,40,0,,,
-4.4440e-07,78,9.28,40,-0.04,,,
-4.4400e-07,78,9.28,120,0,,,
-4.4360e-07,74,9.2,-40,-0.04,,,
-4.4320e-07,74,9.2,-40,0,,,
-4.4280e-07,78,9.2,40,0,,,
-4.4240e-07,78,9.12,40,0,,,
-4.4200e-07,78,9.12,120,0.04,,,
-4.4160e-07,78,9.12,40,0.04,,,
-4.4120e-07,78,9.2,40,0.04,,,
-4.4080e-07,82,9.2,120,0.04,,,
-4.4040e-07,78,9.2,40,0,,,
-4.4000e-07,78,9.12,40,0,,,
-4.3960e-07,78,9.12,40,0.04,,,
-4.3920e-07,78,9.12,40,0.04,,,
-4.3880e-07,74,9.04,120,0.04,,,
-4.3840e-07,74,9.12,40,0.04,,,
-4.3800e-07,78,9.12,-40,0,,,
-4.3760e-07,74,9.12,40,0.04,,,
-4.3720e-07,78,9.04,40,0.04,,,
-4.3680e-07,74,9.12,40,0,,,
-4.3640e-07,78,9.04,40,0,,,
-4.3600e-07,78,9.04,40,0.04,,,
-4.3560e-07,74,9.04,-40,0.04,,,
-4.3520e-07,74,8.96,40,0.04,,,
-4.3480e-07,74,8.96,-40,0,,,
-4.3440e-07,74,8.96,40,0.04,,,
-4.3400e-07,74,9.04,40,0.04,,,
-4.3360e-07,70,8.96,40,0,,,
-4.3320e-07,70,8.96,40,0,,,
-4.3280e-07,74,9.04,120,0,,,
-4.3240e-07,70,9.12,40,-0.04,,,
-4.3200e-07,66,9.12,40,0,,,
-4.3160e-07,66,9.04,40,0,,,
-4.3120e-07,70,9.12,40,0.04,,,
-4.3080e-07,66,9.04,40,0,,,
-4.3040e-07,70,9.04,40,0,,,
-4.3000e-07,70,9.12,40,0.04,,,
-4.2960e-07,70,9.12,-40,0,,,
-4.2920e-07,66,8.96,-40,-0.04,,,
-4.2880e-07,70,9.12,40,0,,,
-4.2840e-07,70,9.12,-40,0.04,,,
-4.2800e-07,74,9.04,40,0,,,
-4.2760e-07,74,9.12,40,-0.04,,,
-4.2720e-07,70,9.2,40,0,,,
-4.2680e-07,74,9.2,-40,0,,,
-4.2640e-07,78,9.2,40,0,,,
-4.2600e-07,78,9.2,40,0,,,
-4.2560e-07,78,9.12,120,0.04,,,
-4.2520e-07,78,9.2,40,0.04,,,
-4.2480e-07,74,9.28,40,0,,,
-4.2440e-07,74,9.28,40,-0.04,,,
-4.2400e-07,74,9.2,-40,-0.04,,,
-4.2360e-07,78,9.28,40,0,,,
-4.2320e-07,74,9.2,-40,0,,,
-4.2280e-07,74,9.28,40,0.04,,,
-4.2240e-07,70,9.2,-40,0,,,
-4.2200e-07,74,9.28,-40,0,,,
-4.2160e-07,74,9.28,-40,-0.04,,,
-4.2120e-07,74,9.28,40,-0.04,,,
-4.2080e-07,70,9.28,120,0,,,
-4.2040e-07,66,9.28,40,0,,,
-4.2000e-07,70,9.36,120,0,,,
-4.1960e-07,70,9.36,40,0,,,
-4.1920e-07,70,9.36,-40,0,,,
-4.1880e-07,66,9.36,40,0.04,,,
-4.1840e-07,62,9.44,40,0,,,
-4.1800e-07,66,9.44,40,0.04,,,
-4.1760e-07,66,9.36,40,0,,,
-4.1720e-07,66,9.44,-40,0,,,
-4.1680e-07,62,9.44,-40,0,,,
-4.1640e-07,66,9.44,-40,0,,,
-4.1600e-07,66,9.44,40,-0.04,,,
-4.1560e-07,74,9.36,40,-0.04,,,
-4.1520e-07,70,9.36,40,-0.04,,,
-4.1480e-07,70,9.36,40,-0.04,,,
-4.1440e-07,74,9.44,40,-0.04,,,
-4.1400e-07,74,9.36,-40,-0.08,,,
-4.1360e-07,78,9.44,-40,-0.04,,,
-4.1320e-07,78,9.36,-40,-0.04,,,
-4.1280e-07,78,9.44,-40,-0.04,,,
-4.1240e-07,78,9.36,120,-0.04,,,
-4.1200e-07,78,9.44,120,-0.04,,,
-4.1160e-07,82,9.36,40,-0.04,,,
-4.1120e-07,82,9.36,-40,-0.04,,,
-4.1080e-07,82,9.28,40,0.04,,,
-4.1040e-07,78,9.36,40,0,,,
-4.1000e-07,82,9.36,-40,-0.04,,,
-4.0960e-07,78,9.44,-40,-0.04,,,
-4.0920e-07,82,9.36,40,-0.08,,,
-4.0880e-07,82,9.36,40,-0.04,,,
-4.0840e-07,82,9.36,40,-0.04,,,
-4.0800e-07,86,9.36,40,-0.04,,,
-4.0760e-07,78,9.28,40,-0.04,,,
-4.0720e-07,78,9.28,40,-0.04,,,
-4.0680e-07,74,9.28,-40,-0.04,,,
-4.0640e-07,78,9.36,40,-0.04,,,
-4.0600e-07,74,9.36,40,-0.08,,,
-4.0560e-07,82,9.28,40,-0.04,,,
-4.0520e-07,74,9.2,-40,-0.08,,,
-4.0480e-07,70,9.28,40,0,,,
-4.0440e-07,70,9.28,40,-0.04,,,
-4.0400e-07,70,9.2,40,-0.04,,,
-4.0360e-07,74,9.2,-40,-0.04,,,
-4.0320e-07,70,9.28,40,-0.04,,,
-4.0280e-07,70,9.28,40,-0.04,,,
-4.0240e-07,74,9.36,-40,-0.04,,,
-4.0200e-07,70,9.28,120,-0.08,,,
-4.0160e-07,66,9.36,40,0,,,
-4.0120e-07,70,9.36,-40,-0.04,,,
-4.0080e-07,74,9.36,40,-0.04,,,
-4.0040e-07,74,9.36,40,-0.08,,,
-4.0000e-07,70,9.36,40,-0.04,,,
-3.9960e-07,78,9.44,-40,0,,,
-3.9920e-07,78,9.28,40,0,,,
-3.9880e-07,74,9.36,40,-0.04,,,
-3.9840e-07,74,9.36,40,0,,,
-3.9800e-07,78,9.36,40,0,,,
-3.9760e-07,78,9.36,120,-0.04,,,
-3.9720e-07,78,9.44,40,-0.04,,,
-3.9680e-07,82,9.44,-40,0,,,
-3.9640e-07,86,9.44,40,-0.04,,,
-3.9600e-07,82,9.6,-40,-0.04,,,
-3.9560e-07,78,9.6,40,0,,,
-3.9520e-07,82,9.6,120,0,,,
-3.9480e-07,74,9.6,40,-0.04,,,
-3.9440e-07,82,9.68,-40,0,,,
-3.9400e-07,74,9.76,40,0,,,
-3.9360e-07,78,9.76,40,0,,,
-3.9320e-07,78,9.76,40,0,,,
-3.9280e-07,74,9.68,40,0,,,
-3.9240e-07,74,9.68,40,-0.08,,,
-3.9200e-07,70,9.68,120,-0.04,,,
-3.9160e-07,66,9.68,-40,-0.04,,,
-3.9120e-07,66,9.76,40,-0.04,,,
-3.9080e-07,66,9.76,40,-0.04,,,
-3.9040e-07,62,9.68,-40,-0.04,,,
-3.9000e-07,66,9.68,40,0,,,
-3.8960e-07,58,9.76,40,0.04,,,
-3.8920e-07,62,9.76,-40,0,,,
-3.8880e-07,58,9.68,40,0,,,
-3.8840e-07,54,9.68,-40,0.04,,,
-3.8800e-07,58,9.68,40,0,,,
-3.8760e-07,58,9.76,-40,-0.04,,,
-3.8720e-07,58,9.76,-40,0,,,
-3.8680e-07,58,9.76,40,-0.04,,,
-3.8640e-07,58,9.68,40,-0.04,,,
-3.8600e-07,58,9.6,-40,0,,,
-3.8560e-07,58,9.68,-40,0,,,
-3.8520e-07,62,9.68,40,-0.04,,,
-3.8480e-07,58,9.68,40,0.04,,,
-3.8440e-07,70,9.76,40,0,,,
-3.8400e-07,66,9.68,-40,0,,,
-3.8360e-07,66,9.68,40,0,,,
-3.8320e-07,66,9.6,40,0,,,
-3.8280e-07,66,9.6,40,-0.04,,,
-3.8240e-07,70,9.68,-40,0,,,
-3.8200e-07,70,9.6,-40,0.04,,,
-3.8160e-07,74,9.52,40,0,,,
-3.8120e-07,74,9.52,120,0,,,
-3.8080e-07,74,9.6,-40,0,,,
-3.8040e-07,74,9.6,40,0,,,
-3.8000e-07,78,9.6,40,0,,,
-3.7960e-07,78,9.52,40,0,,,
-3.7920e-07,78,9.52,40,0,,,
-3.7880e-07,78,9.52,40,-0.04,,,
-3.7840e-07,82,9.6,40,0,,,
-3.7800e-07,78,9.52,40,0,,,
-3.7760e-07,74,9.52,40,0,,,
-3.7720e-07,78,9.52,40,0,,,
-3.7680e-07,74,9.44,-40,0,,,
-3.7640e-07,78,9.44,40,-0.04,,,
-3.7600e-07,78,9.52,40,-0.04,,,
-3.7560e-07,74,9.52,40,-0.04,,,
-3.7520e-07,66,9.44,40,0,,,
-3.7480e-07,70,9.44,40,0,,,
-3.7440e-07,70,9.52,120,0,,,
-3.7400e-07,70,9.52,40,-0.04,,,
-3.7360e-07,66,9.52,-40,0,,,
-3.7320e-07,66,9.6,40,-0.04,,,
-3.7280e-07,70,9.6,40,0.04,,,
-3.7240e-07,70,9.6,40,-0.04,,,
-3.7200e-07,66,9.6,-40,0,,,
-3.7160e-07,70,9.52,40,0,,,
-3.7120e-07,70,9.6,-40,0,,,
-3.7080e-07,70,9.52,-40,0,,,
-3.7040e-07,70,9.68,-40,0.04,,,
-3.7000e-07,74,9.68,120,-0.04,,,
-3.6960e-07,66,9.68,120,-0.04,,,
-3.6920e-07,70,9.68,40,0,,,
-3.6880e-07,70,9.68,-40,-0.04,,,
-3.6840e-07,74,9.6,40,-0.04,,,
-3.6800e-07,74,9.68,40,0,,,
-3.6760e-07,78,9.68,40,0,,,
-3.6720e-07,74,9.76,40,0,,,
-3.6680e-07,78,9.68,-40,0,,,
-3.6640e-07,74,9.68,-40,-0.04,,,
-3.6600e-07,78,9.76,-40,-0.04,,,
-3.6560e-07,78,9.68,40,-0.04,,,
-3.6520e-07,74,9.76,120,0,,,
-3.6480e-07,74,9.76,40,0.04,,,
-3.6440e-07,78,9.76,40,0,,,
-3.6400e-07,74,9.76,-40,0,,,
-3.6360e-07,74,9.76,40,0,,,
-3.6320e-07,74,9.84,40,-0.04,,,
-3.6280e-07,70,9.84,40,0,,,
-3.6240e-07,74,9.84,40,-0.04,,,
-3.6200e-07,66,9.76,40,-0.04,,,
-3.6160e-07,66,9.76,40,0,,,
-3.6120e-07,70,9.84,40,0,,,
-3.6080e-07,66,9.84,40,-0.04,,,
-3.6040e-07,66,9.92,40,-0.04,,,
-3.6000e-07,62,9.76,40,-0.04,,,
-3.5960e-07,62,9.92,40,0,,,
-3.5920e-07,58,9.76,120,-0.04,,,
-3.5880e-07,58,9.84,40,-0.04,,,
-3.5840e-07,58,9.92,40,0,,,
-3.5800e-07,66,9.84,40,-0.04,,,
-3.5760e-07,62,9.84,40,-0.04,,,
-3.5720e-07,58,9.84,40,0,,,
-3.5680e-07,62,9.92,-40,0,,,
-3.5640e-07,62,9.84,-40,0,,,
-3.5600e-07,62,9.84,-40,0.04,,,
-3.5560e-07,66,9.84,40,-0.04,,,
-3.5520e-07,66,9.92,40,-0.04,,,
-3.5480e-07,66,9.92,40,0,,,
-3.5440e-07,66,9.92,40,0.04,,,
-3.5400e-07,66,9.92,-40,0.04,,,
-3.5360e-07,66,9.92,-40,0,,,
-3.5320e-07,66,9.84,-40,-0.04,,,
-3.5280e-07,70,9.76,-40,-0.04,,,
-3.5240e-07,70,9.84,40,0,,,
-3.5200e-07,74,9.84,40,0,,,
-3.5160e-07,74,9.76,40,-0.04,,,
-3.5120e-07,70,9.76,40,0,,,
-3.5080e-07,74,9.68,40,0,,,
-3.5040e-07,74,9.68,40,-0.04,,,
-3.5000e-07,70,9.68,40,-0.04,,,
-3.4960e-07,70,9.76,120,0,,,
-3.4920e-07,66,9.68,40,-0.08,,,
-3.4880e-07,70,9.84,40,0,,,
-3.4840e-07,70,9.76,40,-0.04,,,
-3.4800e-07,70,9.68,40,-0.08,,,
-3.4760e-07,66,9.68,40,-0.04,,,
-3.4720e-07,66,9.6,-40,-0.04,,,
-3.4680e-07,62,9.6,200,-0.04,,,
-3.4640e-07,66,9.68,40,0,,,
-3.4600e-07,66,9.68,40,0,,,
-3.4560e-07,66,9.84,40,0,,,
-3.4520e-07,66,9.68,40,0,,,
-3.4480e-07,66,9.68,40,0,,,
-3.4440e-07,66,9.68,-40,-0.04,,,
-3.4400e-07,66,9.68,-40,0,,,
-3.4360e-07,70,9.68,120,-0.04,,,
-3.4320e-07,70,9.68,40,-0.04,,,
-3.4280e-07,66,9.76,40,-0.04,,,
-3.4240e-07,66,9.76,120,0,,,
-3.4200e-07,70,9.76,120,0,,,
-3.4160e-07,66,9.76,40,0,,,
-3.4120e-07,70,9.84,40,-0.04,,,
-3.4080e-07,70,9.84,40,0,,,
-3.4040e-07,70,9.84,-40,0,,,
-3.4000e-07,78,9.84,40,-0.04,,,
-3.3960e-07,70,9.84,120,-0.04,,,
-3.3920e-07,74,9.92,120,0,,,
-3.3880e-07,74,9.92,40,-0.04,,,
-3.3840e-07,74,9.92,-40,-0.04,,,
-3.3800e-07,74,9.92,-40,-0.04,,,
-3.3760e-07,74,9.92,40,0,,,
-3.3720e-07,70,9.92,40,-0.04,,,
-3.3680e-07,74,9.92,-40,0,,,
-3.3640e-07,78,10,40,0,,,
-3.3600e-07,78,10,40,-0.04,,,
-3.3560e-07,74,9.92,40,-0.04,,,
-3.3520e-07,78,10,-40,0,,,
-3.3480e-07,78,10.16,-40,0,,,
-3.3440e-07,78,10.08,120,-0.04,,,
-3.3400e-07,70,10.08,40,-0.04,,,
-3.3360e-07,70,10.08,-40,-0.08,,,
-3.3320e-07,70,10.08,40,-0.08,,,
-3.3280e-07,70,10,40,0,,,
-3.3240e-07,66,10.16,120,0,,,
-3.3200e-07,66,10.16,-40,-0.12,,,
-3.3160e-07,66,10,40,-0.08,,,
-3.3120e-07,66,10.08,40,-0.04,,,
-3.3080e-07,58,10.08,-40,0,,,
-3.3040e-07,62,10.08,40,0,,,
-3.3000e-07,62,10.08,-40,0,,,
-3.2960e-07,62,10,40,-0.04,,,
-3.2920e-07,58,10.08,-120,-0.04,,,
-3.2880e-07,58,10.08,40,-0.08,,,
-3.2840e-07,58,10.08,40,0,,,
-3.2800e-07,62,9.92,120,0.04,,,
-3.2760e-07,58,10,-40,0,,,
-3.2720e-07,58,9.92,-40,0,,,
-3.2680e-07,58,9.92,40,-0.04,,,
-3.2640e-07,58,9.92,40,-0.04,,,
-3.2600e-07,58,9.92,40,0,,,
-3.2560e-07,62,10,40,0,,,
-3.2520e-07,58,10,40,0,,,
-3.2480e-07,58,9.84,40,-0.04,,,
-3.2440e-07,62,9.92,40,0,,,
-3.2400e-07,62,9.92,40,-0.04,,,
-3.2360e-07,66,9.84,40,-0.08,,,
-3.2320e-07,66,9.92,-120,0,,,
-3.2280e-07,66,9.84,-40,-0.04,,,
-3.2240e-07,66,9.92,40,-0.04,,,
-3.2200e-07,62,9.92,120,0.04,,,
-3.2160e-07,66,9.84,40,0,,,
-3.2120e-07,62,9.84,40,-0.04,,,
-3.2080e-07,66,9.84,40,0,,,
-3.2040e-07,66,9.76,40,0,,,
-3.2000e-07,74,9.84,40,0,,,
-3.1960e-07,66,9.84,120,0,,,
-3.1920e-07,66,9.84,-40,0,,,
-3.1880e-07,66,9.84,-40,-0.04,,,
-3.1840e-07,70,9.92,40,-0.04,,,
-3.1800e-07,66,10,40,0,,,
-3.1760e-07,62,9.92,40,-0.04,,,
-3.1720e-07,62,9.84,40,-0.04,,,
-3.1680e-07,66,9.92,40,-0.04,,,
-3.1640e-07,66,9.92,40,0,,,
-3.1600e-07,66,9.92,-40,0,,,
-3.1560e-07,62,9.92,-40,0,,,
-3.1520e-07,62,9.92,-40,0,,,
-3.1480e-07,62,9.92,40,-0.04,,,
-3.1440e-07,66,9.92,40,-0.04,,,
-3.1400e-07,62,9.92,40,0.04,,,
-3.1360e-07,62,9.92,-40,0,,,
-3.1320e-07,66,9.92,40,0,,,
-3.1280e-07,62,10,40,-0.04,,,
-3.1240e-07,66,9.84,40,-0.08,,,
-3.1200e-07,62,10,40,-0.04,,,
-3.1160e-07,66,10,40,0,,,
-3.1120e-07,62,10,-40,0,,,
-3.1080e-07,58,10,-40,-0.04,,,
-3.1040e-07,66,10,40,-0.04,,,
-3.1000e-07,62,9.92,-40,-0.04,,,
-3.0960e-07,66,10,40,0,,,
-3.0920e-07,66,10,40,0,,,
-3.0880e-07,66,10,40,-0.04,,,
-3.0840e-07,66,10,40,-0.08,,,
-3.0800e-07,66,10,40,0,,,
-3.0760e-07,66,10.08,-40,0.04,,,
-3.0720e-07,70,10.16,40,0,,,
-3.0680e-07,66,10.08,120,0,,,
-3.0640e-07,62,10.08,40,0,,,
-3.0600e-07,70,10.08,40,-0.04,,,
-3.0560e-07,70,10.08,40,0,,,
-3.0520e-07,66,10.16,40,-0.04,,,
-3.0480e-07,66,10.16,-40,0,,,
-3.0440e-07,66,10.16,40,0,,,
-3.0400e-07,66,10.16,40,0,,,
-3.0360e-07,66,10.16,40,0,,,
-3.0320e-07,62,10.16,40,0.04,,,
-3.0280e-07,62,10.16,120,-0.04,,,
-3.0240e-07,66,10.24,-40,-0.04,,,
-3.0200e-07,66,10.24,40,0,,,
-3.0160e-07,62,10.24,120,0.04,,,
-3.0120e-07,62,10.24,-40,-0.04,,,
-3.0080e-07,66,10.16,40,0,,,
-3.0040e-07,62,10.16,120,0.04,,,
-3.0000e-07,62,10.24,-40,0,,,
-2.9960e-07,62,10.16,-40,-0.04,,,
-2.9920e-07,66,10.24,-40,-0.04,,,
-2.9880e-07,66,10.16,-40,-0.04,,,
-2.9840e-07,58,10.24,40,0,,,
-2.9800e-07,66,10.16,120,0,,,
-2.9760e-07,58,10.24,-40,0,,,
-2.9720e-07,58,10.16,-40,0,,,
-2.9680e-07,62,10.24,40,0,,,
-2.9640e-07,66,10.16,40,-0.04,,,
-2.9600e-07,66,10.16,40,0,,,
-2.9560e-07,66,10.16,40,0,,,
-2.9520e-07,62,10.16,-40,0,,,
-2.9480e-07,66,10.16,40,-0.04,,,
-2.9440e-07,66,10,40,0,,,
-2.9400e-07,62,10.08,40,0.04,,,
-2.9360e-07,66,10.16,40,-0.04,,,
-2.9320e-07,62,10,40,-0.04,,,
-2.9280e-07,66,10.08,-40,0,,,
-2.9240e-07,62,10.08,40,0.04,,,
-2.9200e-07,62,10.08,40,0,,,
-2.9160e-07,66,10,-40,0,,,
-2.9120e-07,66,10,120,0,,,
-2.9080e-07,62,10,40,0,,,
-2.9040e-07,62,9.92,40,0.04,,,
-2.9000e-07,66,9.92,120,0,,,
-2.8960e-07,66,10,120,0,,,
-2.8920e-07,62,9.92,120,0,,,
-2.8880e-07,66,9.92,40,0,,,
-2.8840e-07,66,10,40,0,,,
-2.8800e-07,62,9.92,40,0,,,
-2.8760e-07,70,10,40,0,,,
-2.8720e-07,70,10,-40,0,,,
-2.8680e-07,66,9.92,-120,0,,,
-2.8640e-07,66,10,-40,0,,,
-2.8600e-07,70,10.08,40,0,,,
-2.8560e-07,70,10,40,0,,,
-2.8520e-07,66,10.08,40,0,,,
-2.8480e-07,66,10,-40,0,,,
-2.8440e-07,66,10.16,-40,-0.04,,,
-2.8400e-07,70,10.08,40,0,,,
-2.8360e-07,70,10.08,40,0,,,
-2.8320e-07,70,10.16,-40,0,,,
-2.8280e-07,70,10.08,40,-0.04,,,
-2.8240e-07,70,10.16,40,-0.04,,,
-2.8200e-07,66,10.16,40,-0.04,,,
-2.8160e-07,66,10.32,40,-0.04,,,
-2.8120e-07,66,10.24,120,-0.04,,,
-2.8080e-07,70,10.16,40,-0.04,,,
