lambda_nm,intensity
4.441984558105468750e+02,2.905546687543392181e-02
4.439747619628906250e+02,3.372067958116531372e-02
4.437510681152343750e+02,4.058640450239181519e-02
4.435274047851562500e+02,4.706940054893493652e-02
4.433037109375000000e+02,4.875505715608596802e-02
4.430800170898437500e+02,5.197188630700111389e-02
4.428563537597656250e+02,6.091161072254180908e-02
4.426326599121093750e+02,8.800955116748809814e-02
4.424089965820312500e+02,1.567671746015548706e-01
4.421853027343750000e+02,2.755548954010009766e-01
4.419616088867187500e+02,4.414738714694976807e-01
4.417379150390625000e+02,6.214600801467895508e-01
4.415142211914062500e+02,7.694831490516662598e-01
4.412905578613281250e+02,8.363825082778930664e-01
4.410668640136718750e+02,8.129330873489379883e-01
4.408431701660156250e+02,7.018228173255920410e-01
4.406195068359375000e+02,5.314792394638061523e-01
4.403958129882812500e+02,3.589974939823150635e-01
4.401721496582031250e+02,2.101653814315795898e-01
4.399484558105468750e+02,1.203177496790885925e-01
4.397247619628906250e+02,7.285905629396438599e-02
4.395010681152343750e+02,5.763040482997894287e-02
4.392773742675781250e+02,5.285226553678512573e-02
4.390536804199218750e+02,4.505085572600364685e-02
4.388300170898437500e+02,3.776439651846885681e-02
4.386063232421875000e+02,3.107773698866367340e-02
4.383826599121093750e+02,2.693338878452777863e-02
4.381589660644531250e+02,2.306796982884407043e-02
4.379352722167968750e+02,2.293165400624275208e-02
4.377116088867187500e+02,2.569516189396381378e-02
4.374878845214843750e+02,1.991318538784980774e-02
4.372642211914062500e+02,1.765309460461139679e-02
4.370405273437500000e+02,1.734980009496212006e-02
4.368168334960937500e+02,1.815744675695896149e-02
4.365931701660156250e+02,2.024075202643871307e-02
4.363694763183593750e+02,1.965158805251121521e-02
4.361458129882812500e+02,1.546807959675788879e-02
4.359221191406250000e+02,1.527677848935127258e-02
4.356984252929687500e+02,1.507981866598129272e-02
4.354747314453125000e+02,1.488482113927602768e-02
4.352510375976562500e+02,1.487491652369499207e-02
4.350273742675781250e+02,1.147500984370708466e-02
4.348036804199218750e+02,1.010760944336652756e-02
4.345799865722656250e+02,1.309748366475105286e-02
4.343563232421875000e+02,1.331431511789560318e-02
4.341326293945312500e+02,9.865637868642807007e-03
4.339089355468750000e+02,8.970087394118309021e-03
4.336852722167968750e+02,8.955419994890689850e-03
4.334615783691406250e+02,8.716668002307415009e-03
4.332378845214843750e+02,8.713744580745697021e-03
4.330141906738281250e+02,8.939267136156558990e-03
4.327904968261718750e+02,8.607738651335239410e-03
4.325668334960937500e+02,8.834544569253921509e-03
4.323431396484375000e+02,9.169980883598327637e-03
4.321194763183593750e+02,9.021947160363197327e-03
4.318957824707031250e+02,8.352679200470447540e-03
4.316720886230468750e+02,8.271177299320697784e-03
4.314484252929687500e+02,8.939699269831180573e-03
4.312247314453125000e+02,9.032287634909152985e-03
4.310010375976562500e+02,8.364077657461166382e-03
4.307773437500000000e+02,8.492089807987213135e-03
4.305536499023437500e+02,8.489769883453845978e-03
4.303299865722656250e+02,8.270753547549247742e-03
4.301062927246093750e+02,8.941226638853549957e-03
4.298826293945312500e+02,9.167034178972244263e-03
4.296589355468750000e+02,8.850506506860256195e-03
4.294352416992187500e+02,8.924392983317375183e-03
4.292115783691406250e+02,1.013064291328191757e-02
4.289878845214843750e+02,9.835396893322467804e-03
4.287641601562500000e+02,8.946046233177185059e-03
4.285404968261718750e+02,9.149937890470027924e-03
4.283168029785156250e+02,9.093824774026870728e-03
4.280931396484375000e+02,8.887657895684242249e-03
4.278694458007812500e+02,8.631162345409393311e-03
4.276457519531250000e+02,8.841343224048614502e-03
4.274220886230468750e+02,9.148928336799144745e-03
4.271983947753906250e+02,9.144289419054985046e-03
4.269747314453125000e+02,8.837714791297912598e-03
4.267510375976562500e+02,8.866753429174423218e-03
4.265273132324218750e+02,9.168852120637893677e-03
4.263036499023437500e+02,8.941926062107086182e-03
4.260799560546875000e+02,8.941925130784511566e-03
4.258562927246093750e+02,8.941925130784511566e-03
4.256325988769531250e+02,8.941925130784511566e-03
4.254089050292968750e+02,8.939404971897602081e-03
4.251852416992187500e+02,8.347504772245883942e-03
4.249615478515625000e+02,8.447101339697837830e-03
4.247378540039062500e+02,8.446037769317626953e-03
4.245141601562500000e+02,8.352042175829410553e-03
4.242904663085937500e+02,9.540583938360214233e-03
4.240668029785156250e+02,9.536942467093467712e-03
4.238431091308593750e+02,8.938550017774105072e-03
4.236194152832031250e+02,8.937597274780273438e-03
4.233957519531250000e+02,8.945039473474025726e-03
4.231720581054687500e+02,9.176103398203849792e-03
4.229483947753906250e+02,9.763971902430057526e-03
4.227247009277343750e+02,9.532400406897068024e-03
4.225010070800781250e+02,8.937466889619827271e-03
4.222773132324218750e+02,9.131135419011116028e-03
4.220536193847656250e+02,9.129772894084453583e-03
4.218299560546875000e+02,8.623095229268074036e-03
4.216062622070312500e+02,7.972284220159053802e-03
4.213825683593750000e+02,8.285745047032833099e-03
4.211589050292968750e+02,8.973605930805206299e-03
4.209352111816406250e+02,9.080623276531696320e-03
4.207115478515625000e+02,9.052292443811893463e-03
4.204878540039062500e+02,9.153138846158981323e-03
4.202641601562500000e+02,8.500756695866584778e-03
4.200404663085937500e+02,8.592016994953155518e-03
4.198167724609375000e+02,9.240126237273216248e-03
4.195930786132812500e+02,9.032260626554489136e-03
4.193694152832031250e+02,8.375990204513072968e-03
4.191457214355468750e+02,8.190260268747806549e-03
4.189220581054687500e+02,7.853461429476737976e-03
4.186983642578125000e+02,7.884453050792217255e-03
4.184746704101562500e+02,9.539169259369373322e-03
4.182510070800781250e+02,9.537481702864170074e-03
4.180273132324218750e+02,9.372933767735958099e-03
4.178036193847656250e+02,9.329130873084068298e-03
4.175799255371093750e+02,7.596708834171295166e-03
4.173562316894531250e+02,7.629981730133295059e-03
4.171325683593750000e+02,8.949144743382930756e-03
4.169088745117187500e+02,9.149871766567230225e-03
4.166852111816406250e+02,9.750108234584331512e-03
4.164615173339843750e+02,9.337632916867733002e-03
4.162378234863281250e+02,7.594445254653692245e-03
4.160141601562500000e+02,7.803653366863727570e-03
4.157904357910156250e+02,8.949503302574157715e-03
4.155667724609375000e+02,9.116601198911666870e-03
4.153430786132812500e+02,7.921055890619754791e-03
4.151193847656250000e+02,7.737939711660146713e-03
4.148957214355468750e+02,8.302103728055953979e-03
4.146720275878906250e+02,8.321685716509819031e-03
4.144483337402343750e+02,8.945903740823268890e-03
4.142246704101562500e+02,8.923071436583995819e-03
4.140009765625000000e+02,6.543899886310100555e-03
4.137773132324218750e+02,6.574533414095640182e-03
4.135535888671875000e+02,8.908918127417564392e-03
4.133298950195312500e+02,8.140261285006999969e-03
4.131062316894531250e+02,4.824836738407611847e-03
4.128825378417968750e+02,5.501384846866130829e-03
4.126588745117187500e+02,6.703899241983890533e-03
4.124351806640625000e+02,6.757924798876047134e-03
4.122114868164062500e+02,8.182405494153499603e-03
4.119878234863281250e+02,7.616309449076652527e-03
4.117641296386718750e+02,8.271809667348861694e-03
4.115404357910156250e+02,6.792978849261999130e-03
4.113167419433593750e+02,4.358995240181684494e-03
4.110930480957031250e+02,6.564461626112461090e-03
4.108693847656250000e+02,7.907372899353504181e-03
4.106456909179687500e+02,7.631429471075534821e-03
4.104220275878906250e+02,5.866041872650384903e-03
4.101983337402343750e+02,6.019467953592538834e-03
4.099746398925781250e+02,8.853356353938579559e-03
4.097509765625000000e+02,6.249511148780584335e-03
4.095272827148437500e+02,7.587814237922430038e-03
4.093035888671875000e+02,9.659059345722198486e-03
4.090798950195312500e+02,8.428186178207397461e-03
4.088562011718750000e+02,8.867700584232807159e-03
4.086325378417968750e+02,7.472535595297813416e-03
4.084088439941406250e+02,6.684449966996908188e-03
4.081851501464843750e+02,6.650914903730154037e-03
4.079614868164062500e+02,6.024890113621950150e-03
4.077377929687500000e+02,6.350608076900243759e-03
4.075141296386718750e+02,8.956131525337696075e-03
4.072904357910156250e+02,6.130918394774198532e-03
4.070667419433593750e+02,5.447992589324712753e-03
4.068430480957031250e+02,8.772231638431549072e-03
4.066193542480468750e+02,9.495073929429054260e-03
4.063956909179687500e+02,6.074640434235334396e-03
4.061719970703125000e+02,4.809672478586435318e-03
4.059483032226562500e+02,6.656113080680370331e-03
4.057246398925781250e+02,8.635595440864562988e-03
4.055009460449218750e+02,7.940406911075115204e-03
4.052772521972656250e+02,5.700592882931232452e-03
4.050535888671875000e+02,6.536304485052824020e-03
4.048298645019531250e+02,8.941925130784511566e-03
4.046062011718750000e+02,8.941925130784511566e-03
4.043825073242187500e+02,8.800114504992961884e-03
4.041588134765625000e+02,6.681605707854032516e-03
4.039351501464843750e+02,6.826075259596109390e-03
4.037114562988281250e+02,8.927206508815288544e-03
4.034877929687500000e+02,8.713744580745697021e-03
4.032640991210937500e+02,8.728731423616409302e-03
4.030404052734375000e+02,8.853846229612827301e-03
4.028167114257812500e+02,7.356132380664348602e-03
4.025930175781250000e+02,6.032528355717658997e-03
4.023693542480468750e+02,5.795092321932315826e-03
4.021456604003906250e+02,7.444150280207395554e-03
4.019219665527343750e+02,8.199905045330524445e-03
4.016983032226562500e+02,8.262153714895248413e-03
4.014746093750000000e+02,6.736792158335447311e-03
4.012509460449218750e+02,7.171036209911108017e-03
4.010272521972656250e+02,5.904783960431814194e-03
4.008035583496093750e+02,5.919244606047868729e-03
4.005798645019531250e+02,6.188803818076848984e-03
4.003561706542968750e+02,6.309435702860355377e-03
4.001324768066406250e+02,6.148497574031352997e-03
3.999088134765625000e+02,5.209803115576505661e-03
3.996851196289062500e+02,5.848714150488376617e-03
3.994614562988281250e+02,6.845282390713691711e-03
3.992377624511718750e+02,8.788082748651504517e-03
3.990140686035156250e+02,8.231915533542633057e-03
3.987904052734375000e+02,8.389728143811225891e-03
3.985667114257812500e+02,9.092587977647781372e-03
3.983430175781250000e+02,9.034272283315658569e-03
3.981193237304687500e+02,8.274340070784091949e-03
3.978956298828125000e+02,6.395682226866483688e-03
3.976719665527343750e+02,4.717138595879077911e-03
3.974482727050781250e+02,6.034726742655038834e-03
3.972246093750000000e+02,6.175573449581861496e-03
3.970009155273437500e+02,6.984123028814792633e-03
3.967772216796875000e+02,8.928927592933177948e-03
3.965535583496093750e+02,7.151843514293432236e-03
3.963298645019531250e+02,3.577115014195442200e-03
3.961061706542968750e+02,4.111798480153083801e-03
3.958824768066406250e+02,8.932757191359996796e-03
3.956587829589843750e+02,8.781447075307369232e-03
3.954351196289062500e+02,8.001732639968395233e-03
3.952114257812500000e+02,6.823481526225805283e-03
3.949877319335937500e+02,3.626545192673802376e-03
3.947640686035156250e+02,3.135292790830135345e-03
3.945403747558593750e+02,2.879610285162925720e-03
3.943167114257812500e+02,4.593542777001857758e-03
3.940929870605468750e+02,5.944208241999149323e-03
3.938692932128906250e+02,6.089623551815748215e-03
3.936456298828125000e+02,5.610906518995761871e-03
3.934219360351562500e+02,6.148778367787599564e-03
3.931982727050781250e+02,6.563024129718542099e-03
3.929745788574218750e+02,9.071402251720428467e-03
3.927508850097656250e+02,7.040792610496282578e-03
3.925272216796875000e+02,4.892665892839431763e-03
3.923035278320312500e+02,5.026228725910186768e-03
3.920798645019531250e+02,6.227395497262477875e-03
3.918561401367187500e+02,7.810344919562339783e-03
3.916324462890625000e+02,8.550472557544708252e-03
3.914087829589843750e+02,6.192216649651527405e-03
3.911850891113281250e+02,6.426214706152677536e-03
3.909614257812500000e+02,8.376638405025005341e-03
3.907377319335937500e+02,6.529377307742834091e-03
3.905140380859375000e+02,3.473062301054596901e-03
3.902903747558593750e+02,4.170626401901245117e-03
3.900666809082031250e+02,4.758059047162532806e-03
3.898429870605468750e+02,7.495667785406112671e-03
3.896192932128906250e+02,6.965995300561189651e-03
3.893955993652343750e+02,5.537229590117931366e-03
3.891719360351562500e+02,8.059232495725154877e-03
3.889482421875000000e+02,7.973621599376201630e-03
3.887245483398437500e+02,7.245153188705444336e-03
3.885008850097656250e+02,7.550601847469806671e-03
3.882771911621093750e+02,5.223632790148258209e-03
3.880535278320312500e+02,4.090063739567995071e-03
3.878298339843750000e+02,4.486542660742998123e-03
3.876061401367187500e+02,4.949458874762058258e-03
3.873824462890625000e+02,5.822096019983291626e-03
3.871587524414062500e+02,5.456299986690282822e-03
3.869350891113281250e+02,5.790324881672859192e-03
3.867113952636718750e+02,4.655263852328062057e-03
3.864877014160156250e+02,3.834257367998361588e-03
3.862640380859375000e+02,3.613414708524942398e-03
3.860403442382812500e+02,3.628203412517905235e-03
3.858166809082031250e+02,4.043906461447477341e-03
3.855929870605468750e+02,6.087625864893198013e-03
3.853692932128906250e+02,6.757130380719900131e-03
3.851455993652343750e+02,7.243318948894739151e-03
3.849219055175781250e+02,6.493980996310710907e-03
3.846982116699218750e+02,6.791273131966590881e-03
3.844745483398437500e+02,7.164242677390575409e-03
3.842508544921875000e+02,7.291877176612615585e-03
3.840271911621093750e+02,8.133550174534320831e-03
3.838034973144531250e+02,6.290844641625881195e-03
3.835798034667968750e+02,6.434994749724864960e-03
3.833561401367187500e+02,7.559970486909151077e-03
3.831324157714843750e+02,6.829306948930025101e-03
3.829087524414062500e+02,5.817955359816551208e-03
3.826850585937500000e+02,6.826149299740791321e-03
3.824613647460937500e+02,7.798475213348865509e-03
3.822377014160156250e+02,5.580588243901729584e-03
3.820140075683593750e+02,3.836971241980791092e-03
3.817903442382812500e+02,3.624564269557595253e-03
3.815666503906250000e+02,5.673035047948360443e-03
3.813429565429687500e+02,6.749630440026521683e-03
3.811192626953125000e+02,7.030931301414966583e-03
3.808955688476562500e+02,5.828713998198509216e-03
3.806718750000000000e+02,6.116758566349744797e-03
3.804482116699218750e+02,6.068401504307985306e-03
3.802245178222656250e+02,5.928232800215482712e-03
3.800008544921875000e+02,5.955741740763187408e-03
3.797771606445312500e+02,5.986419040709733963e-03
3.795534667968750000e+02,5.080882925540208817e-03
3.793298034667968750e+02,6.138289812952280045e-03
3.791061096191406250e+02,7.906561717391014099e-03
3.788824157714843750e+02,6.347113754600286484e-03
3.786587219238281250e+02,4.799439106136560440e-03
3.784350280761718750e+02,4.202829208225011826e-03
3.782113647460937500e+02,4.016388673335313797e-03
3.779876708984375000e+02,4.838631022721529007e-03
3.777640075683593750e+02,5.540688056498765945e-03
3.775403137207031250e+02,4.729633685201406479e-03
3.773166198730468750e+02,4.593222867697477341e-03
3.770929565429687500e+02,6.424223072826862335e-03
3.768692626953125000e+02,6.428375840187072754e-03
3.766455688476562500e+02,4.771450534462928772e-03
3.764218750000000000e+02,5.527545232325792313e-03
3.761981811523437500e+02,5.542845930904150009e-03
3.759745178222656250e+02,6.221471820026636124e-03
3.757508239746093750e+02,7.692343089729547501e-03
3.755271301269531250e+02,5.728042218834161758e-03
3.753034667968750000e+02,6.001079455018043518e-03
3.750797729492187500e+02,7.521433290094137192e-03
3.748561096191406250e+02,6.183322053402662277e-03
3.746324157714843750e+02,5.053104367107152939e-03
3.744086914062500000e+02,5.073916632682085037e-03
3.741850280761718750e+02,4.878493491560220718e-03
3.739613342285156250e+02,3.703245660290122032e-03
3.737376708984375000e+02,2.956693759188055992e-03
3.735139770507812500e+02,3.992515616118907928e-03
3.732902832031250000e+02,4.588901530951261520e-03
3.730666198730468750e+02,4.963374696671962738e-03
3.728429260253906250e+02,6.378715392202138901e-03
3.726192626953125000e+02,4.481288138777017593e-03
3.723955688476562500e+02,5.119839217513799667e-03
3.721718444824218750e+02,8.853919804096221924e-03
3.719481811523437500e+02,7.596637122333049774e-03
3.717244873046875000e+02,5.600990727543830872e-03
3.715008239746093750e+02,8.641771040856838226e-03
3.712771301269531250e+02,8.456133306026458740e-03
3.710534362792968750e+02,9.101441130042076111e-03
3.708297729492187500e+02,6.278399843722581863e-03
3.706060791015625000e+02,5.568723659962415695e-03
3.703823852539062500e+02,7.341051939874887466e-03
3.701586914062500000e+02,7.672732230275869370e-03
3.699349975585937500e+02,8.513019420206546783e-03
3.697113342285156250e+02,9.309385903179645538e-03
3.694876403808593750e+02,9.147068485617637634e-03
3.692639465332031250e+02,8.459835313260555267e-03
3.690402832031250000e+02,8.979877457022666931e-03
3.688165893554687500e+02,8.641724474728107452e-03
3.685929260253906250e+02,8.453449234366416931e-03
3.683692321777343750e+02,9.490808472037315369e-03
3.681455383300781250e+02,9.669748134911060333e-03
3.679218444824218750e+02,9.046355262398719788e-03
3.676981506347656250e+02,7.860528305172920227e-03
3.674744873046875000e+02,8.050302043557167053e-03
3.672507934570312500e+02,9.154044091701507568e-03
3.670270996093750000e+02,9.122156538069248199e-03
3.668034362792968750e+02,8.941925130784511566e-03
3.665797424316406250e+02,8.978700265288352966e-03
3.663560791015625000e+02,9.076513350009918213e-03
3.661323852539062500e+02,8.568090386688709259e-03
3.659086914062500000e+02,8.471842855215072632e-03
3.656849975585937500e+02,8.619429543614387512e-03
3.654613037109375000e+02,6.957091856747865677e-03
3.652376098632812500e+02,7.000921294093132019e-03
3.650139465332031250e+02,6.375885102897882462e-03
3.647902526855468750e+02,6.763224489986896515e-03
3.645665893554687500e+02,8.280967362225055695e-03
3.643428955078125000e+02,8.955542929470539093e-03
3.641192016601562500e+02,8.955876342952251434e-03
3.638955383300781250e+02,8.988664485514163971e-03
3.636718444824218750e+02,9.254800155758857727e-03
3.634481506347656250e+02,9.358693845570087433e-03
3.632244567871093750e+02,7.667181082069873810e-03
3.630007629394531250e+02,7.802481763064861298e-03
3.627770996093750000e+02,7.736175321042537689e-03
3.625534057617187500e+02,6.976550910621881485e-03
3.623297424316406250e+02,6.022852379828691483e-03
3.621060485839843750e+02,6.410396192222833633e-03
3.618823547363281250e+02,8.297010324895381927e-03
3.616586914062500000e+02,8.312944322824478149e-03
3.614349670410156250e+02,8.111750707030296326e-03
3.612112731933593750e+02,6.804854609072208405e-03
3.609876098632812500e+02,8.416693657636642456e-03
3.607639160156250000e+02,1.597067341208457947e-02
3.605402526855468750e+02,1.375074684619903564e-02
3.603165588378906250e+02,8.529868908226490021e-03
3.600928649902343750e+02,9.700067341327667236e-03
3.598692016601562500e+02,9.398708119988441467e-03
3.596455078125000000e+02,9.078787639737129211e-03
3.594218444824218750e+02,8.347583934664726257e-03
3.591981201171875000e+02,8.712194859981536865e-03
3.589744262695312500e+02,1.025349181145429611e-02
3.587507629394531250e+02,9.222101420164108276e-03
3.585270690917968750e+02,8.663095533847808838e-03
3.583034057617187500e+02,9.307106025516986847e-03
3.580797119140625000e+02,9.308085776865482330e-03
3.578560180664062500e+02,9.464990347623825073e-03
3.576323547363281250e+02,1.014561578631401062e-02
3.574086608886718750e+02,9.944146499037742615e-03
3.571849670410156250e+02,8.976278826594352722e-03
3.569612731933593750e+02,8.976357057690620422e-03
3.567375793457031250e+02,8.716553449630737305e-03
3.565139160156250000e+02,8.507343940436840057e-03
3.562902221679687500e+02,8.764437399804592133e-03
3.560665283203125000e+02,9.115644730627536774e-03
3.558428649902343750e+02,9.695160202682018280e-03
3.556191711425781250e+02,9.770201519131660461e-03
3.553955078125000000e+02,9.375132620334625244e-03
3.551718139648437500e+02,9.132232517004013062e-03
3.549481201171875000e+02,8.983663283288478851e-03
3.547244262695312500e+02,9.044137783348560333e-03
3.545007324218750000e+02,8.505288511514663696e-03
3.542770690917968750e+02,8.752303197979927063e-03
3.540533752441406250e+02,9.685943834483623505e-03
3.538296813964843750e+02,9.524316526949405670e-03
3.536060180664062500e+02,9.140213951468467712e-03
3.533823242187500000e+02,9.216235019266605377e-03
3.531586608886718750e+02,9.163911454379558563e-03
3.529349670410156250e+02,8.941925130784511566e-03
3.527112426757812500e+02,8.594295941293239594e-03
3.524875793457031250e+02,7.267883978784084320e-03
3.522638854980468750e+02,8.159629069268703461e-03
3.520402221679687500e+02,9.560453705489635468e-03
3.518165283203125000e+02,9.407454170286655426e-03
3.515928344726562500e+02,9.540031664073467255e-03
3.513691711425781250e+02,9.196839295327663422e-03
3.511454772949218750e+02,9.170104749500751495e-03
3.509217834472656250e+02,9.220556356012821198e-03
3.506981201171875000e+02,9.432204999029636383e-03
3.504743957519531250e+02,9.432537481188774109e-03
3.502507324218750000e+02,9.597374126315116882e-03
3.500270385742187500e+02,1.028774213045835495e-02
3.498033447265625000e+02,1.022908557206392288e-02
3.495796813964843750e+02,9.984911419451236725e-03
3.493559875488281250e+02,9.750055149197578430e-03
3.491323242187500000e+02,1.021134387701749802e-02
3.489086303710937500e+02,1.037063915282487869e-02
3.486849365234375000e+02,9.420621208846569061e-03
3.484612426757812500e+02,9.439878165721893311e-03
3.482375488281250000e+02,1.034655701369047165e-02
3.480138854980468750e+02,1.030961889773607254e-02
3.477901916503906250e+02,1.003964245319366455e-02
3.475664978027343750e+02,1.023580785840749741e-02
3.473428344726562500e+02,9.648311883211135864e-03
3.471191406250000000e+02,9.671462699770927429e-03
3.468954772949218750e+02,1.060492359101772308e-02
3.466717834472656250e+02,1.090375985950231552e-02
3.464480895996093750e+02,1.118261925876140594e-02
3.462243957519531250e+02,1.075554545968770981e-02
3.460007019042968750e+02,1.052231807261705399e-02
3.457770080566406250e+02,1.101081818342208862e-02
3.455533447265625000e+02,1.146099530160427094e-02
3.453296508789062500e+02,1.255208253860473633e-02
3.451059875488281250e+02,1.482701674103736877e-02
3.448822937011718750e+02,1.451705209910869598e-02
3.446585998535156250e+02,1.437304448336362839e-02
3.444349365234375000e+02,1.287656370550394058e-02
3.442112426757812500e+02,1.264065783470869064e-02
3.439875488281250000e+02,1.384856924414634705e-02
3.437638549804687500e+02,1.392920967191457748e-02
3.435401611328125000e+02,1.293789967894554138e-02
3.433164978027343750e+02,1.308281999081373215e-02
3.430928039550781250e+02,1.456095185130834579e-02
3.428691406250000000e+02,1.657539606094360352e-02
3.426454467773437500e+02,1.693294756114482880e-02
3.424217529296875000e+02,1.820935122668743134e-02
3.421980895996093750e+02,1.762521453201770782e-02
3.419743957519531250e+02,1.494480576366186142e-02
3.417506713867187500e+02,1.535025704652070999e-02
3.415270080566406250e+02,1.684905402362346649e-02
3.413033142089843750e+02,1.687530800700187683e-02
3.410796508789062500e+02,1.741241849958896637e-02
3.408559570312500000e+02,1.720438897609710693e-02
3.406322631835937500e+02,1.604262553155422211e-02
3.404085998535156250e+02,1.464859582483768463e-02
3.401849060058593750e+02,1.518070232123136520e-02
3.399612426757812500e+02,1.659417524933815002e-02
3.397375183105468750e+02,1.663426496088504791e-02
3.395138244628906250e+02,1.692529954016208649e-02
3.392901611328125000e+02,1.744416728615760803e-02
3.390664672851562500e+02,1.755965687334537506e-02
3.388428039550781250e+02,1.786441355943679810e-02
3.386191101074218750e+02,1.724283397197723389e-02
3.383954162597656250e+02,1.637324132025241852e-02
3.381717529296875000e+02,1.666739583015441895e-02
3.379480590820312500e+02,1.695259660482406616e-02
3.377243957519531250e+02,1.666011661291122437e-02
3.375006713867187500e+02,1.586764864623546600e-02
3.372769775390625000e+02,1.396131142973899841e-02
3.370533142089843750e+02,1.284494716674089432e-02
3.368296203613281250e+02,1.262037828564643860e-02
3.366059265136718750e+02,1.079811435192823410e-02
3.363822631835937500e+02,1.079032663255929947e-02
3.361585693359375000e+02,1.167885493487119675e-02
3.359349060058593750e+02,1.095503102988004684e-02
3.357112121582031250e+02,1.061792951077222824e-02
3.354875183105468750e+02,1.019843574613332748e-02
3.352638244628906250e+02,9.537709876894950867e-03
3.350401306152343750e+02,9.741975925862789154e-03
3.348164672851562500e+02,1.035986561328172684e-02
3.345927734375000000e+02,1.009625755250453949e-02
3.343690795898437500e+02,9.120278060436248779e-03
3.341454162597656250e+02,7.191395852714776993e-03
3.339217224121093750e+02,6.817685440182685852e-03
3.336980590820312500e+02,7.184191606938838959e-03
3.334743652343750000e+02,7.308041676878929138e-03
3.332506713867187500e+02,7.793287746608257294e-03
3.330269775390625000e+02,7.649495732039213181e-03
3.328032836914062500e+02,6.932531017810106277e-03
3.325796203613281250e+02,6.391597911715507507e-03
3.323559265136718750e+02,6.292921025305986404e-03
3.321322326660156250e+02,5.813343450427055359e-03
3.319085693359375000e+02,5.493230186402797699e-03
3.316848754882812500e+02,6.625547073781490326e-03
3.314611816406250000e+02,6.814380642026662827e-03
3.312375183105468750e+02,6.829550955444574356e-03
3.310138244628906250e+02,6.156399846076965332e-03
3.307901306152343750e+02,6.351856049150228500e-03
3.305664367675781250e+02,6.902331952005624771e-03
3.303427429199218750e+02,6.600392051041126251e-03
3.301190795898437500e+02,5.614849273115396500e-03
3.298953857421875000e+02,5.881091579794883728e-03
3.296717224121093750e+02,8.039636537432670593e-03
3.294480285644531250e+02,7.062611170113086700e-03
3.292243347167968750e+02,7.562955841422080994e-03
3.290006713867187500e+02,8.276931010186672211e-03
3.287769470214843750e+02,5.823098588734865189e-03
3.285532836914062500e+02,5.445244256407022476e-03
3.283295898437500000e+02,6.871066056191921234e-03
3.281058959960937500e+02,8.709105663001537323e-03
3.278822326660156250e+02,6.886736489832401276e-03
3.276585388183593750e+02,3.760823514312505722e-03
3.274348754882812500e+02,4.490262828767299652e-03
3.272111816406250000e+02,6.672861520200967789e-03
3.269874877929687500e+02,7.425970863550901413e-03
3.267637939453125000e+02,8.634020574390888214e-03
3.265401000976562500e+02,6.140872836112976074e-03
3.263164062500000000e+02,3.442901419475674629e-03
3.260927429199218750e+02,4.905153997242450714e-03
3.258690490722656250e+02,8.305259048938751221e-03
3.256453857421875000e+02,5.463837645947933197e-03
3.254216918945312500e+02,5.738463252782821655e-03
3.251979980468750000e+02,6.845696829259395599e-03
3.249743347167968750e+02,5.445301067084074020e-03
3.247506408691406250e+02,4.335511941462755203e-03
3.245269470214843750e+02,3.545086598023772240e-03
3.243032531738281250e+02,3.742026397958397865e-03
3.240795593261718750e+02,5.268914159387350082e-03
3.238558959960937500e+02,6.445841863751411438e-03
3.236322021484375000e+02,5.312644876539707184e-03
3.234085388183593750e+02,6.455526687204837799e-03
3.231848449707031250e+02,6.803625728935003281e-03
3.229611511230468750e+02,5.412281956523656845e-03
3.227374877929687500e+02,4.039019346237182617e-03
3.225137939453125000e+02,4.827748052775859833e-03
3.222901000976562500e+02,7.417217828333377838e-03
3.220664062500000000e+02,6.188278552144765854e-03
3.218427124023437500e+02,6.074429024010896683e-03
3.216190490722656250e+02,4.439814016222953796e-03
3.213953552246093750e+02,3.997164778411388397e-03
3.211716613769531250e+02,4.257217049598693848e-03
3.209479980468750000e+02,5.618764087557792664e-03
3.207243041992187500e+02,7.266491651535034180e-03
3.205006408691406250e+02,7.109128404408693314e-03
3.202769470214843750e+02,6.769389379769563675e-03
3.200532226562500000e+02,4.095458425581455231e-03
3.198295593261718750e+02,4.921080078929662704e-03
3.196058654785156250e+02,7.220725528895854950e-03
3.193822021484375000e+02,7.469989825040102005e-03
3.191585083007812500e+02,7.018396165221929550e-03
3.189348144531250000e+02,7.213457953184843063e-03
3.187111511230468750e+02,8.090605027973651886e-03
3.184874572753906250e+02,8.766310289502143860e-03
3.182637939453125000e+02,6.762489210814237595e-03
3.180401000976562500e+02,4.772763233631849289e-03
3.178163757324218750e+02,5.094773601740598679e-03
3.175927124023437500e+02,5.740217398852109909e-03
3.173690185546875000e+02,5.348223727196455002e-03
3.171453247070312500e+02,5.716035142540931702e-03
3.169216613769531250e+02,5.904110148549079895e-03
3.166979675292968750e+02,5.785931367427110672e-03
3.164743041992187500e+02,7.882800884544849396e-03
3.162506103515625000e+02,9.732192382216453552e-03
3.160269165039062500e+02,9.273983538150787354e-03
3.158032226562500000e+02,8.707618340849876404e-03
3.155795288085937500e+02,6.542547140270471573e-03
3.153558654785156250e+02,4.564224742352962494e-03
3.151321716308593750e+02,4.926606547087430954e-03
3.149084777832031250e+02,6.091093178838491440e-03
3.146848144531250000e+02,7.273684255778789520e-03
3.144611206054687500e+02,7.754232734441757202e-03
3.142374572753906250e+02,7.726971060037612915e-03
