lambda_nm,intensity
3.173843994140625000e+02,4.243706818670034409e-03
3.171606445312500000e+02,4.836498759686946869e-03
3.169368896484375000e+02,4.778329748660326004e-03
3.167131347656250000e+02,4.788361489772796631e-03
3.164893798828125000e+02,4.662620369344949722e-03
3.162656250000000000e+02,4.040024708956480026e-03
3.160418701171875000e+02,4.025618545711040497e-03
3.158181152343750000e+02,4.357976373285055161e-03
3.155943603515625000e+02,4.536857362836599350e-03
3.153706054687500000e+02,4.200305324047803879e-03
3.151468200683593750e+02,3.901144256815314293e-03
3.149230957031250000e+02,4.094229545444250107e-03
3.146993408203125000e+02,4.611495882272720337e-03
3.144755859375000000e+02,4.303959663957357407e-03
3.142518310546875000e+02,4.275350831449031830e-03
3.140280456542968750e+02,4.196187015622854233e-03
3.138042907714843750e+02,4.299307242035865784e-03
3.135805664062500000e+02,4.289752338081598282e-03
3.133568115234375000e+02,4.259883891791105270e-03
3.131330566406250000e+02,4.291118588298559189e-03
3.129092712402343750e+02,4.342737607657909393e-03
3.126855163574218750e+02,4.046234302222728729e-03
3.124617614746093750e+02,3.847419749945402145e-03
3.122380371093750000e+02,4.369680769741535187e-03
3.120142822265625000e+02,4.222312010824680328e-03
3.117904968261718750e+02,4.281323403120040894e-03
3.115667419433593750e+02,4.217064008116722107e-03
3.113429870605468750e+02,4.273540340363979340e-03
3.111192321777343750e+02,4.321364220231771469e-03
3.108955078125000000e+02,4.822162911295890808e-03
3.106717529296875000e+02,5.077572539448738098e-03
3.104479675292968750e+02,4.406814929097890854e-03
3.102242126464843750e+02,4.346522502601146698e-03
3.100004577636718750e+02,4.996454808861017227e-03
3.097767028808593750e+02,4.824691452085971832e-03
3.095529785156250000e+02,4.375344142317771912e-03
3.093291931152343750e+02,4.326941445469856262e-03
3.091054382324218750e+02,4.217903595417737961e-03
3.088816833496093750e+02,3.931494895368814468e-03
3.086579284667968750e+02,4.172680899500846863e-03
3.084341735839843750e+02,4.511482547968626022e-03
3.082104187011718750e+02,4.486366640776395798e-03
3.079866638183593750e+02,4.902447108179330826e-03
3.077629089355468750e+02,4.607441835105419159e-03
3.075391540527343750e+02,4.579677712172269821e-03
3.073153991699218750e+02,4.371904768049716949e-03
3.070916442871093750e+02,4.293074365705251694e-03
3.068678894042968750e+02,4.106433596462011337e-03
3.066441345214843750e+02,4.235873464494943619e-03
3.064203796386718750e+02,3.988702781498432159e-03
3.061966247558593750e+02,3.842186182737350464e-03
3.059728393554687500e+02,4.225190728902816772e-03
3.057491149902343750e+02,5.112349987030029297e-03
3.055253601074218750e+02,4.813038744032382965e-03
3.053016052246093750e+02,4.236171487718820572e-03
3.050778503417968750e+02,4.391940776258707047e-03
3.048540649414062500e+02,4.220197908580303192e-03
3.046303100585937500e+02,4.116247873753309250e-03
3.044065856933593750e+02,4.413173068314790726e-03
3.041828308105468750e+02,4.782205447554588318e-03
3.039590759277343750e+02,4.397365730255842209e-03
3.037352905273437500e+02,5.436500068753957748e-03
3.035115356445312500e+02,8.994057774543762207e-03
3.032877807617187500e+02,7.554726675152778625e-03
3.030640563964843750e+02,4.618967883288860321e-03
3.028403015136718750e+02,5.379428621381521225e-03
3.026165161132812500e+02,4.353786353021860123e-03
3.023927612304687500e+02,4.181477241218090057e-03
3.021690063476562500e+02,4.207501653581857681e-03
3.019452514648437500e+02,4.145718645304441452e-03
3.017215270996093750e+02,3.903561970219016075e-03
3.014977416992187500e+02,4.279657732695341110e-03
3.012739868164062500e+02,4.158480092883110046e-03
3.010502319335937500e+02,4.130079876631498337e-03
3.008264770507812500e+02,4.171035252511501312e-03
3.006027221679687500e+02,4.299912136048078537e-03
3.003789978027343750e+02,4.263173788785934448e-03
3.001552124023437500e+02,4.324632696807384491e-03
2.999314575195312500e+02,4.759201314300298691e-03
2.997077026367187500e+02,4.605107009410858154e-03
2.994839477539062500e+02,4.180653952062129974e-03
2.992601928710937500e+02,4.180431365966796875e-03
2.990364379882812500e+02,4.246541764587163925e-03
2.988126831054687500e+02,4.307293333113193512e-03
2.985889282226562500e+02,3.996796905994415283e-03
2.983651733398437500e+02,4.140949808061122894e-03
2.981414184570312500e+02,4.617162980139255524e-03
2.979176635742187500e+02,4.274556413292884827e-03
2.976939086914062500e+02,3.977550193667411804e-03
2.974701538085937500e+02,4.200425930321216583e-03
2.972463989257812500e+02,4.052609205245971680e-03
2.970226440429687500e+02,4.061632789671421051e-03
2.967988586425781250e+02,4.316262435168027878e-03
2.965751342773437500e+02,4.367631394416093826e-03
2.963513793945312500e+02,4.356656223535537720e-03
2.961276245117187500e+02,4.178569186478853226e-03
2.959038696289062500e+02,4.106371663510799408e-03
2.956800842285156250e+02,4.291508346796035767e-03
2.954563293457031250e+02,4.561991430819034576e-03
2.952326049804687500e+02,4.667158238589763641e-03
2.950088500976562500e+02,4.005862399935722351e-03
2.947850952148437500e+02,4.391594789922237396e-03
2.945613098144531250e+02,4.855850711464881897e-03
2.943375549316406250e+02,4.329543560743331909e-03
2.941138000488281250e+02,4.303169436752796173e-03
2.938900756835937500e+02,4.399423487484455109e-03
2.936663208007812500e+02,4.391138907521963120e-03
2.934425354003906250e+02,4.562901798635721207e-03
2.932187805175781250e+02,5.195810459554195404e-03
2.929950256347656250e+02,4.949665628373622894e-03
2.927712707519531250e+02,4.153567831963300705e-03
2.925475463867187500e+02,4.096323158591985703e-03
2.923237609863281250e+02,4.464302677661180496e-03
2.921000061035156250e+02,4.514412954449653625e-03
2.918762512207031250e+02,4.138740245252847672e-03
2.916524963378906250e+02,4.328473936766386032e-03
2.914287414550781250e+02,4.823964089155197144e-03
2.912049865722656250e+02,4.609643947333097458e-03
2.909812316894531250e+02,4.340724088251590729e-03
2.907574768066406250e+02,4.444885533303022385e-03
2.905337219238281250e+02,4.743452183902263641e-03
2.903099670410156250e+02,4.920365288853645325e-03
2.900862121582031250e+02,4.860372282564640045e-03
2.898624572753906250e+02,4.636680241674184799e-03
2.896387023925781250e+02,4.385271575301885605e-03
2.894149475097656250e+02,4.299307242035865784e-03
2.891911926269531250e+02,4.652807954698801041e-03
2.889674377441406250e+02,4.944276995956897736e-03
2.887436828613281250e+02,4.320097621530294418e-03
2.885199279785156250e+02,5.126950796693563461e-03
2.882961730957031250e+02,5.403485149145126343e-03
2.880724182128906250e+02,4.884216468781232834e-03
2.878486633300781250e+02,5.541937425732612610e-03
2.876248779296875000e+02,5.911015439778566360e-03
2.874011535644531250e+02,5.831677932292222977e-03
2.871773986816406250e+02,6.139354314655065536e-03
2.869536437988281250e+02,5.892937071621417999e-03
2.867298889160156250e+02,5.563274957239627838e-03
2.865061035156250000e+02,5.228079855442047119e-03
2.862823486328125000e+02,5.385546013712882996e-03
2.860586242675781250e+02,5.288055632263422012e-03
2.858348693847656250e+02,5.176193546503782272e-03
2.856111145019531250e+02,5.174241028726100922e-03
2.853873291015625000e+02,5.090918857604265213e-03
2.851635742187500000e+02,4.768107086420059204e-03
2.849398193359375000e+02,4.974679090082645416e-03
2.847160949707031250e+02,5.249373149126768112e-03
2.844923400878906250e+02,5.343142431229352951e-03
2.842685546875000000e+02,5.337086506187915802e-03
2.840447998046875000e+02,5.322957411408424377e-03
2.838210449218750000e+02,5.335754249244928360e-03
2.835972900390625000e+02,5.255112890154123306e-03
2.833735656738281250e+02,4.911676514893770218e-03
2.831497802734375000e+02,4.792587365955114365e-03
2.829260253906250000e+02,5.044008605182170868e-03
2.827022705078125000e+02,5.567860323935747147e-03
2.824785156250000000e+02,5.374096799641847610e-03
2.822547607421875000e+02,5.581981036812067032e-03
2.820310058593750000e+02,5.912067368626594543e-03
2.818072509765625000e+02,5.001402460038661957e-03
2.815834960937500000e+02,4.887097515165805817e-03
2.813597412109375000e+02,5.654224660247564316e-03
2.811359863281250000e+02,6.272266153246164322e-03
2.809122314453125000e+02,5.459297914057970047e-03
2.806884765625000000e+02,4.874216392636299133e-03
2.804647216796875000e+02,5.028564017266035080e-03
2.802409667968750000e+02,5.328420549631118774e-03
2.800172119140625000e+02,5.316097754985094070e-03
2.797934570312500000e+02,4.963395651429891586e-03
2.795697021484375000e+02,4.932964686304330826e-03
2.793459472656250000e+02,nan
